addresses,contracts,createdAt,description,hash,metadata,name,projects,protocol,severity,scanNodeCount,source,findingType
"[""0x70900c53202297bd7cd4ed1635486d84e3982484"",""0x01e1d41c1159b745298724c5fd3eaff3da1c6efd""]","[{""address"":""0x70900c53202297bd7cd4ed1635486d84e3982484"",""name"":"""",""projectId"":""""},{""address"":""0x01e1d41c1159b745298724c5fd3eaff3da1c6efd"",""name"":"""",""projectId"":""""}]",2022-08-27T01:07:40.499942218Z,"Strategy borrow more than allowed limit. network: Ethereum, strategyName: VesperMakerStrategyWBTC, strategyAddress: 0x70900c53202297bd7cd4ed1635486d84e3982484, poolName: vaWBTC Pool, poolAddress: 0x01e1d41C1159b745298724c5Fd3eAfF3da1C6efD, ",0x73e97f7b1fd3c1caf34097a91ca07304df0f1ec1e38c73e3839ba0ce9ed5c710,"{""network"":""Ethereum"",""poolAddress"":""0x01e1d41C1159b745298724c5Fd3eAfF3da1C6efD"",""poolName"":""vaWBTC Pool"",""strategyAddress"":""0x70900c53202297bd7cd4ed1635486d84e3982484"",""strategyName"":""VesperMakerStrategyWBTC""}",Strategy borrow more than allowed limit.,,Vesper,CRITICAL,1,"{""transactionHash"":"""",""block"":{""number"":15418651,""hash"":""0x6b97d0212d1de4e5934fc1462fbd7397514d4dcc4a9ac0b1958ee42b65d8d3f2"",""timestamp"":""2022-08-27T01:06:41Z"",""chainId"":1},""bot"":{""id"":""0xec42861f777513e2d641e656705d264cac320eee10bfac64a70009d1da57cc31"",""name"":null}}",INFORMATION
"[""0x01e1d41c1159b745298724c5fd3eaff3da1c6efd"",""0x70900c53202297bd7cd4ed1635486d84e3982484""]","[{""address"":""0x01e1d41c1159b745298724c5fd3eaff3da1c6efd"",""name"":"""",""projectId"":""""},{""address"":""0x70900c53202297bd7cd4ed1635486d84e3982484"",""name"":"""",""projectId"":""""}]",2022-08-27T01:03:43.834343093Z,"Strategy borrow more than allowed limit. network: Ethereum, strategyName: VesperMakerStrategyWBTC, strategyAddress: 0x70900c53202297bd7cd4ed1635486d84e3982484, poolName: vaWBTC Pool, poolAddress: 0x01e1d41C1159b745298724c5Fd3eAfF3da1C6efD, ",0x83d5dd6168d023c45607d17cd2b132c9bf4622ba953835247d1b38a61b83792e,"{""network"":""Ethereum"",""poolAddress"":""0x01e1d41C1159b745298724c5Fd3eAfF3da1C6efD"",""poolName"":""vaWBTC Pool"",""strategyAddress"":""0x70900c53202297bd7cd4ed1635486d84e3982484"",""strategyName"":""VesperMakerStrategyWBTC""}",Strategy borrow more than allowed limit.,,Vesper,CRITICAL,1,"{""transactionHash"":"""",""block"":{""number"":15418635,""hash"":""0xd4728e51596e1da60980a08be5cf256ea27daadaf54e952f2cb5e4cb998d6712"",""timestamp"":""2022-08-27T01:02:33Z"",""chainId"":1},""bot"":{""id"":""0xec42861f777513e2d641e656705d264cac320eee10bfac64a70009d1da57cc31"",""name"":null}}",INFORMATION
"[""0xc5cdf8cbe886fc5c1ef5cd4fdd599c975ec6bb54"",""0xd1c117319b3595fbc39b471ab1fd485629eb05f2""]","[{""address"":""0xc5cdf8cbe886fc5c1ef5cd4fdd599c975ec6bb54"",""name"":"""",""projectId"":""""},{""address"":""0xd1c117319b3595fbc39b471ab1fd485629eb05f2"",""name"":"""",""projectId"":""""}]",2022-08-19T23:14:50.303828361Z,"Strategy borrow more than allowed limit. network: Ethereum, strategyName: Vesper-Maker-Strategy-ETH, strategyAddress: 0xc5cdf8cbe886fc5c1ef5cd4fdd599c975ec6bb54, poolName: vaETH Pool, poolAddress: 0xd1C117319B3595fbc39b471AB1fd485629eb05F2, ",0x352d7ad18e932059ea42be07692853fda75494b7c4c7aa627350ef2a73a728d5,"{""network"":""Ethereum"",""poolAddress"":""0xd1C117319B3595fbc39b471AB1fd485629eb05F2"",""poolName"":""vaETH Pool"",""strategyAddress"":""0xc5cdf8cbe886fc5c1ef5cd4fdd599c975ec6bb54"",""strategyName"":""Vesper-Maker-Strategy-ETH""}",Strategy borrow more than allowed limit.,,Vesper,CRITICAL,1,"{""transactionHash"":"""",""block"":{""number"":15374123,""hash"":""0x37dc89ebaa7816c2f7a7cde2c443d78ef9f0d47f59014c1d0bc036f345996733"",""timestamp"":""2022-08-19T23:13:44Z"",""chainId"":1},""bot"":{""id"":""0xec42861f777513e2d641e656705d264cac320eee10bfac64a70009d1da57cc31"",""name"":null}}",INFORMATION
"[""0x70900c53202297bd7cd4ed1635486d84e3982484"",""0x01e1d41c1159b745298724c5fd3eaff3da1c6efd""]","[{""address"":""0x70900c53202297bd7cd4ed1635486d84e3982484"",""name"":"""",""projectId"":""""},{""address"":""0x01e1d41c1159b745298724c5fd3eaff3da1c6efd"",""name"":"""",""projectId"":""""}]",2022-08-19T08:11:58.612137056Z,"Strategy borrow more than allowed limit. network: Ethereum, strategyName: VesperMakerStrategyWBTC, strategyAddress: 0x70900c53202297bd7cd4ed1635486d84e3982484, poolName: vaWBTC Pool, poolAddress: 0x01e1d41C1159b745298724c5Fd3eAfF3da1C6efD, ",0x591d52ea6e49c55d62b00d69d3c2e5b9989d85d3179e9e21129b78f1c9aec0f2,"{""network"":""Ethereum"",""poolAddress"":""0x01e1d41C1159b745298724c5Fd3eAfF3da1C6efD"",""poolName"":""vaWBTC Pool"",""strategyAddress"":""0x70900c53202297bd7cd4ed1635486d84e3982484"",""strategyName"":""VesperMakerStrategyWBTC""}",Strategy borrow more than allowed limit.,,Vesper,CRITICAL,1,"{""transactionHash"":"""",""block"":{""number"":15370187,""hash"":""0x3e82567ac18330f923fc7d290bd6667389ff474ff1064717e26241676d803d48"",""timestamp"":""2022-08-19T08:11:08Z"",""chainId"":1},""bot"":{""id"":""0xec42861f777513e2d641e656705d264cac320eee10bfac64a70009d1da57cc31"",""name"":null}}",INFORMATION
"[""0x70900c53202297bd7cd4ed1635486d84e3982484"",""0x01e1d41c1159b745298724c5fd3eaff3da1c6efd""]","[{""address"":""0x70900c53202297bd7cd4ed1635486d84e3982484"",""name"":"""",""projectId"":""""},{""address"":""0x01e1d41c1159b745298724c5fd3eaff3da1c6efd"",""name"":"""",""projectId"":""""}]",2022-08-19T08:11:41.505318087Z,"Strategy borrow more than allowed limit. network: Ethereum, strategyName: VesperMakerStrategyWBTC, strategyAddress: 0x70900c53202297bd7cd4ed1635486d84e3982484, poolName: vaWBTC Pool, poolAddress: 0x01e1d41C1159b745298724c5Fd3eAfF3da1C6efD, ",0x82be3a5da91658d5d082c289ccad4fea90a645bf650ed25c3c19560774b0b523,"{""network"":""Ethereum"",""poolAddress"":""0x01e1d41C1159b745298724c5Fd3eAfF3da1C6efD"",""poolName"":""vaWBTC Pool"",""strategyAddress"":""0x70900c53202297bd7cd4ed1635486d84e3982484"",""strategyName"":""VesperMakerStrategyWBTC""}",Strategy borrow more than allowed limit.,,Vesper,CRITICAL,1,"{""transactionHash"":"""",""block"":{""number"":15370186,""hash"":""0x50ef66563d52c001ffeca7771da2809a075195a0cb2b011ebdc6f55d05995276"",""timestamp"":""2022-08-19T08:10:38Z"",""chainId"":1},""bot"":{""id"":""0xec42861f777513e2d641e656705d264cac320eee10bfac64a70009d1da57cc31"",""name"":null}}",INFORMATION
"[""0x01e1d41c1159b745298724c5fd3eaff3da1c6efd"",""0x70900c53202297bd7cd4ed1635486d84e3982484""]","[{""address"":""0x01e1d41c1159b745298724c5fd3eaff3da1c6efd"",""name"":"""",""projectId"":""""},{""address"":""0x70900c53202297bd7cd4ed1635486d84e3982484"",""name"":"""",""projectId"":""""}]",2022-08-02T05:23:20.833053961Z,"Strategy borrow more than allowed limit. network: Ethereum, strategyName: VesperMakerStrategyWBTC, strategyAddress: 0x70900c53202297bd7cd4ed1635486d84e3982484, poolName: vaWBTC Pool, poolAddress: 0x01e1d41C1159b745298724c5Fd3eAfF3da1C6efD, ",0x88b8ddd199d64ce79d69ff843fe8c968d679f59f64310e6ee82040cd0fc844f6,"{""network"":""Ethereum"",""poolAddress"":""0x01e1d41C1159b745298724c5Fd3eAfF3da1C6efD"",""poolName"":""vaWBTC Pool"",""strategyAddress"":""0x70900c53202297bd7cd4ed1635486d84e3982484"",""strategyName"":""VesperMakerStrategyWBTC""}",Strategy borrow more than allowed limit.,,Vesper,CRITICAL,1,"{""transactionHash"":"""",""block"":{""number"":15261196,""hash"":""0x73868770413a3b2dfc553bc2505dd69b0bbf88b1c27e317360512165fb5f8d11"",""timestamp"":""2022-08-02T05:22:29Z"",""chainId"":1},""bot"":{""id"":""0xec42861f777513e2d641e656705d264cac320eee10bfac64a70009d1da57cc31"",""name"":null}}",INFORMATION
"[""0x70900c53202297bd7cd4ed1635486d84e3982484"",""0x01e1d41c1159b745298724c5fd3eaff3da1c6efd""]","[{""address"":""0x70900c53202297bd7cd4ed1635486d84e3982484"",""name"":"""",""projectId"":""""},{""address"":""0x01e1d41c1159b745298724c5fd3eaff3da1c6efd"",""name"":"""",""projectId"":""""}]",2022-08-02T05:06:50.757073427Z,"Strategy borrow more than allowed limit. network: Ethereum, strategyName: VesperMakerStrategyWBTC, strategyAddress: 0x70900c53202297bd7cd4ed1635486d84e3982484, poolName: vaWBTC Pool, poolAddress: 0x01e1d41C1159b745298724c5Fd3eAfF3da1C6efD, ",0x405a79b5b55d4f8e198a03e4bb1bc144c010f1696300ead57197c58ccd41cad6,"{""network"":""Ethereum"",""poolAddress"":""0x01e1d41C1159b745298724c5Fd3eAfF3da1C6efD"",""poolName"":""vaWBTC Pool"",""strategyAddress"":""0x70900c53202297bd7cd4ed1635486d84e3982484"",""strategyName"":""VesperMakerStrategyWBTC""}",Strategy borrow more than allowed limit.,,Vesper,CRITICAL,1,"{""transactionHash"":"""",""block"":{""number"":15261112,""hash"":""0xf57d1d1e1717dacd30124de3dd20ede5ea05b1801fda4c5dfcfc20bca3ffc233"",""timestamp"":""2022-08-02T05:06:09Z"",""chainId"":1},""bot"":{""id"":""0xec42861f777513e2d641e656705d264cac320eee10bfac64a70009d1da57cc31"",""name"":null}}",INFORMATION
"[""0xc5cdf8cbe886fc5c1ef5cd4fdd599c975ec6bb54"",""0xd1c117319b3595fbc39b471ab1fd485629eb05f2""]","[{""address"":""0xc5cdf8cbe886fc5c1ef5cd4fdd599c975ec6bb54"",""name"":"""",""projectId"":""""},{""address"":""0xd1c117319b3595fbc39b471ab1fd485629eb05f2"",""name"":"""",""projectId"":""""}]",2022-07-26T01:23:07.366918239Z,"Strategy borrow more than allowed limit. network: Ethereum, strategyName: Vesper-Maker-Strategy-ETH, strategyAddress: 0xc5cdf8cbe886fc5c1ef5cd4fdd599c975ec6bb54, poolName: vaETH Pool, poolAddress: 0xd1C117319B3595fbc39b471AB1fd485629eb05F2, ",0xdeb3473fec6ab2f54e7da8d68f459ea6ca4c15328208d80e1d89d21cbcc4b249,"{""network"":""Ethereum"",""poolAddress"":""0xd1C117319B3595fbc39b471AB1fd485629eb05F2"",""poolName"":""vaETH Pool"",""strategyAddress"":""0xc5cdf8cbe886fc5c1ef5cd4fdd599c975ec6bb54"",""strategyName"":""Vesper-Maker-Strategy-ETH""}",Strategy borrow more than allowed limit.,,Vesper,CRITICAL,1,"{""transactionHash"":"""",""block"":{""number"":15215160,""hash"":""0x2b49b8ede1f7ba6ce375014d9600d9a2e3dd9d343aa1c74f32d135adf336ecf1"",""timestamp"":""2022-07-26T01:19:08Z"",""chainId"":1},""bot"":{""id"":""0xec42861f777513e2d641e656705d264cac320eee10bfac64a70009d1da57cc31"",""name"":null}}",INFORMATION
"[""0xc5cdf8cbe886fc5c1ef5cd4fdd599c975ec6bb54"",""0xd1c117319b3595fbc39b471ab1fd485629eb05f2""]","[{""address"":""0xc5cdf8cbe886fc5c1ef5cd4fdd599c975ec6bb54"",""name"":"""",""projectId"":""""},{""address"":""0xd1c117319b3595fbc39b471ab1fd485629eb05f2"",""name"":"""",""projectId"":""""}]",2022-07-12T09:26:15.63565173Z,"Strategy borrow more than allowed limit. network: Ethereum, strategyName: Vesper-Maker-Strategy-ETH, strategyAddress: 0xc5cdf8cbe886fc5c1ef5cd4fdd599c975ec6bb54, poolName: vaETH Pool, poolAddress: 0xd1C117319B3595fbc39b471AB1fd485629eb05F2, ",0x92c2597866797244af45f64bc1a04b4ed9f0da1dd8fdeb62ac26cc2fb5758ad8,"{""network"":""Ethereum"",""poolAddress"":""0xd1C117319B3595fbc39b471AB1fd485629eb05F2"",""poolName"":""vaETH Pool"",""strategyAddress"":""0xc5cdf8cbe886fc5c1ef5cd4fdd599c975ec6bb54"",""strategyName"":""Vesper-Maker-Strategy-ETH""}",Strategy borrow more than allowed limit.,,Vesper,CRITICAL,1,"{""transactionHash"":"""",""block"":{""number"":15127021,""hash"":""0xa2bf3cae8ddd675e5ef64372b5c19e4c42a62deb39a4c41cda516f7a3a1c32bf"",""timestamp"":""2022-07-12T09:25:08Z"",""chainId"":1},""bot"":{""id"":""0xec42861f777513e2d641e656705d264cac320eee10bfac64a70009d1da57cc31"",""name"":null}}",INFORMATION
"[""0x01e1d41c1159b745298724c5fd3eaff3da1c6efd"",""0x70900c53202297bd7cd4ed1635486d84e3982484""]","[{""address"":""0x01e1d41c1159b745298724c5fd3eaff3da1c6efd"",""name"":"""",""projectId"":""""},{""address"":""0x70900c53202297bd7cd4ed1635486d84e3982484"",""name"":"""",""projectId"":""""}]",2022-06-30T15:21:33.454119912Z,"Strategy borrow more than allowed limit. network: Ethereum, strategyName: VesperMakerStrategyWBTC, strategyAddress: 0x70900c53202297bd7cd4ed1635486d84e3982484, poolName: vaWBTC Pool, poolAddress: 0x01e1d41C1159b745298724c5Fd3eAfF3da1C6efD, ",0x9d94817a5c32d116b65f4a50f9b3e3e443638b8e7faacaa51ab58132200cbb0c,"{""network"":""Ethereum"",""poolAddress"":""0x01e1d41C1159b745298724c5Fd3eAfF3da1C6efD"",""poolName"":""vaWBTC Pool"",""strategyAddress"":""0x70900c53202297bd7cd4ed1635486d84e3982484"",""strategyName"":""VesperMakerStrategyWBTC""}",Strategy borrow more than allowed limit.,,Vesper,CRITICAL,1,"{""transactionHash"":"""",""block"":{""number"":15051039,""hash"":""0xbede2421759d9d3d11011669f4533ab1a53ed5fc50407f621bde80939232d9b9"",""timestamp"":""2022-06-30T15:21:02Z"",""chainId"":1},""bot"":{""id"":""0xec42861f777513e2d641e656705d264cac320eee10bfac64a70009d1da57cc31"",""name"":null}}",INFORMATION
"[""0xd1c117319b3595fbc39b471ab1fd485629eb05f2"",""0xc5cdf8cbe886fc5c1ef5cd4fdd599c975ec6bb54""]","[{""address"":""0xd1c117319b3595fbc39b471ab1fd485629eb05f2"",""name"":"""",""projectId"":""""},{""address"":""0xc5cdf8cbe886fc5c1ef5cd4fdd599c975ec6bb54"",""name"":"""",""projectId"":""""}]",2022-06-29T18:15:14.87189654Z,"Strategy borrow more than allowed limit. network: Ethereum, strategyName: Vesper-Maker-Strategy-ETH, strategyAddress: 0xc5cdf8cbe886fc5c1ef5cd4fdd599c975ec6bb54, poolName: vaETH Pool, poolAddress: 0xd1C117319B3595fbc39b471AB1fd485629eb05F2, ",0x2dd0c97de28f5849dc2ab6240498a9bc04ea50e57c4de4d58c06ee9a795fe253,"{""network"":""Ethereum"",""poolAddress"":""0xd1C117319B3595fbc39b471AB1fd485629eb05F2"",""poolName"":""vaETH Pool"",""strategyAddress"":""0xc5cdf8cbe886fc5c1ef5cd4fdd599c975ec6bb54"",""strategyName"":""Vesper-Maker-Strategy-ETH""}",Strategy borrow more than allowed limit.,,Vesper,CRITICAL,1,"{""transactionHash"":"""",""block"":{""number"":15046266,""hash"":""0x37387c13187d251f7f69337143964902f1c97515ee2e7b219f50b8301af0c0da"",""timestamp"":""2022-06-29T18:14:03Z"",""chainId"":1},""bot"":{""id"":""0xec42861f777513e2d641e656705d264cac320eee10bfac64a70009d1da57cc31"",""name"":null}}",INFORMATION
